"GEO_ID","NAME","P002050","P002051","P002052","P002053","P002054","P002055","P002056","P002057","P002058","P002059","P002060","P002061","P002062","P002063","P002064","P002065","P002066","P002067","P002068","P002069","P002070","P002071","P002072","P002073","P002049","P002001","P002002","P002003","P002004","P002005","P002006","P002007","P002008","P002009","P002010","P002011","P002012","P002013","P002014","P002015","P002016","P002017","P002018","P002019","P002020","P002021","P002022","P002023","P002024","P002025","P002026","P002027","P002028","P002029","P002030","P002031","P002032","P002033","P002034","P002035","P002036","P002037","P002038","P002039","P002040","P002041","P002042","P002043","P002044","P002045","P002046","P002047","P002048"
"0500000US31131","Otoe County, Nebraska","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","15740","902","14838","14711","14499","68","45","68","16","15","127","122","43","42","30","2","3","0","0","2","0","0","0","0","0","0","0","4","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31133","Pawnee County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2773","35","2738","2705","2683","9","4","8","0","1","33","32","8","14","6","1","2","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31135","Perkins County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2970","95","2875","2867","2848","10","3","5","0","1","8","8","1","4","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31137","Phelps County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9188","373","8815","8751","8694","12","21","21","3","0","64","63","14","26","10","5","6","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31139","Pierce County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7266","93","7173","7139","7098","11","15","12","0","3","34","34","8","20","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31141","Platte County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32237","4452","27785","27584","27167","128","97","149","6","37","201","185","65","63","39","3","3","5","0","0","0","1","0","1","3","2","0","16","11","2","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31143","Polk County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5406","156","5250","5210","5186","6","10","6","2","0","40","35","3","18","10","3","1","0","0","0","0","0","0","0","0","0","0","5","0","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31145","Red Willow County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11055","462","10593","10505","10345","81","43","28","1","7","88","85","29","38","15","0","1","1","0","0","0","1","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31147","Richardson County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8363","112","8251","8111","7830","11","242","27","1","0","140","134","18","100","11","2","0","3","0","0","0","0","0","0","0","0","0","6","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31149","Rock County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1526","2","1524","1519","1502","1","9","3","0","4","5","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31151","Saline County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14200","2870","11330","11202","10817","92","40","223","2","28","128","117","29","50","27","2","3","1","0","0","1","0","0","3","1","0","0","11","6","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31153","Sarpy County, Nebraska","8","1","1","3","3","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","19","158840","11569","147271","143499","133132","6119","554","3313","157","224","3772","3506","1294","637","1091","77","30","81","138","14","41","16","1","4","51","30","1","247","99","43","9","7","19","3","1","51","4","1","6","0","0","3","1","0","0","0","0","0"
"0500000US31155","Saunders County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20780","415","20365","20191","19992","69","43","83","1","3","174","169","49","60","44","0","9","5","0","0","1","1","0","0","0","0","0","5","2","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31157","Scotts Bluff County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36970","7785","29185","28873","27931","157","533","207","15","30","312","302","72","154","59","4","5","1","1","1","0","2","1","1","0","0","1","10","4","2","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0500000US31159","Seward County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16750","272","16478","16338","16152","59","49","71","2","5","140","132","44","48","27","1","8","1","1","0","0","0","0","0","2","0","0","8","5","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31161","Sheridan County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5469","171","5298","5153","4559","12","562","18","2","0","145","138","4","121","5","1","0","2","0","0","0","0","0","0","0","0","5","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31163","Sherman County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3152","31","3121","3110","3095","3","2","9","0","1","11","11","3","5","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31165","Sioux County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1311","52","1259","1244","1240","1","2","1","0","0","15","15","4","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31167","Stanton County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6129","281","5848","5801","5729","36","25","6","0","5","47","47","11","26","6","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31169","Thayer County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5228","76","5152","5110","5077","10","8","15","0","0","42","41","15","24","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31171","Thomas County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","647","12","635","633","629","1","1","2","0","0","2","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31173","Thurston County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6940","190","6750","6654","2739","17","3890","6","2","0","96","94","4","66","4","0","0","18","0","0","0","1","1","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31175","Valley County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4260","79","4181","4151","4129","3","5","13","0","1","30","30","5","12","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31177","Washington County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20234","419","19815","19653","19405","120","40","54","7","27","162","143","49","53","26","8","3","3","0","0","0","0","0","0","1","0","0","19","16","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"0500000US31179","Wayne County, Nebraska","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","9595","401","9194","9117","8893","127","26","48","12","11","77","68","24","11","21","2","3","3","1","0","2","1","0","0","0","0","0","7","4","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31181","Webster County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3812","133","3679","3635","3588","18","8","11","10","0","44","44","8","24","8","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31183","Wheeler County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","818","6","812","807","802","0","1","4","0","0","5","5","1","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US31185","York County, Nebraska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13665","555","13110","13009","12725","149","48","59","4","24","101","97","33","24","24","5","1","2","1","0","1","1","0","0","1","4","0","4","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US32001","Churchill County, Nevada","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24877","3009","21868","21086","19030","366","991","633","41","25","782","743","110","280","205","25","3","15","25","3","1","11","8","5","34","17","1","39","9","9","1","0","1","1","0","10","5","0","3","0","0","0","0","0","0","0","0","0"
"0500000US32003","Clark County, Nevada","179","40","36","88","9","3","120","4","1","21","12","2","1","2","1","75","65","6","2","0","2","0","2","2","519","1951269","568644","1382625","1320822","935955","194821","8732","165121","12474","3719","61803","54822","13954","6056","19370","2551","1111","1933","3036","720","558","372","97","75","3915","955","119","6385","1530","831","192","146","360","68","39","2622","119","19","114","19","40","148","34","22","39","9","0","34"
"0500000US32005","Douglas County, Nevada","2","1","2","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","46997","5103","41894","40850","39094","174","759","699","60","64","1044","960","118","421","291","58","31","8","10","1","0","3","1","0","12","4","2","74","13","7","3","0","6","2","3","34","3","2","0","0","0","0","0","0","0","0","0","1"
"0500000US32007","Elko County, Nevada","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","48818","11158","37660","36873","33730","329","2286","434","62","32","787","752","97","391","170","32","22","7","0","0","8","9","1","2","7","6","0","27","7","0","0","0","10","0","1","4","4","0","1","0","0","0","0","0","0","0","0","0"
"0500000US32009","Esmeralda County, Nevada","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","783","120","663","642","605","0","33","3","0","1","21","21","2","12","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US32011","Eureka County, Nevada","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1987","238","1749","1725","1662","2","42","18","0","1","24","22","2","13","4","0","2","0","0","0","0","1","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US32013","Humboldt County, Nevada","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","16528","4038","12490","12239","11395","78","628","108","18","12","251","234","33","133","44","6","16","0","0","0","0","1","1","0","0","0","0","15","5","0","0","1","5","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0"
"0500000US32015","Lander County, Nevada","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5775","1219","4556","4494","4259","17","197","20","1","0","62","57","2","44","3","1","2","3","0","0","0","0","0","0","0","2","0","5","2","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"0500000US32017","Lincoln County, Nevada","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5345","332","5013","4927","4698","120","57","38","14","0","86","83","12","41","12","16","1","0","0","0","0","0","0","0","1","0","0","3","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US32019","Lyon County, Nevada","1","0","0","1","0","1","6","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","9","51980","7674","44306","42962","40634","363","1061","701","124","79","1344","1243","232","594","227","77","35","7","4","0","1","11","6","3","34","12","0","90","23","15","2","0","18","7","1","22","1","0","0","0","0","0","1","0","0","0","0","0"
"0500000US32021","Mineral County, Nevada","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4772","436","4336","4176","3271","182","666","49","6","2","160","158","39","72","23","3","2","11","0","0","2","3","0","1","0","2","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US32023","Nye County, Nevada","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","43946","5967","37979","36870","34663","836","592","547","179","53","1109","1009","185","416","248","43","24","30","8","3","2","8","1","5","30","4","2","94","28","8","0","0","7","4","3","23","5","0","4","0","1","9","2","0","0","0","0","0"
"0500000US32027","Pershing County, Nevada","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6753","1508","5245","5127","4605","251","173","87","7","4","118","110","7","64","16","8","2","3","0","0","0","2","0","5","3","0","0","8","4","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US32029","Storey County, Nevada","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4010","228","3782","3709","3532","40","57","66","12","2","73","64","10","38","12","2","0","0","0","0","0","0","0","1","1","0","0","9","1","0","0","0","6","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US32031","Washoe County, Nevada","30","7","5","5","0","1","15","0","0","0","1","1","0","0","0","9","9","0","0","0","0","0","1","1","65","421407","93724","327683","317402","278213","9088","5782","21288","2358","673","10281","9391","2009","2081","3604","405","201","163","182","51","36","59","27","13","378","159","23","815","168","106","27","18","101","28","13","282","14","8","14","3","2","13","1","0","13","2","1","1"
"0500000US32033","White Pine County, Nevada","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10030","1326","8704","8535","7652","388","384","96","9","6","169","159","23","95","10","15","5","3","1","0","0","1","1","0","5","0","0","10","5","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US32510","Carson City, Nevada","1","0","0","0","0","0","11","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","14","55274","11777","43497","42479","39083","1003","1096","1139","91","67","1018","930","132","391","256","57","28","3","9","1","7","13","1","3","25","4","0","73","29","6","1","1","8","2","2","20","3","0","0","0","0","1","0","0","0","0","0","0"
